customer_id,plan,monthly_price,status
C04613,Enterprise,20,Active
C04614,Basic,20,Active
C04615,Pro,120,Churned
C04616,Enterprise,50,Active
C04617,Pro,20,Active
C04618,Enterprise,20,Active
C04619,Pro,120,Active
C04620,Basic,50,Active
C04621,Enterprise,50,Active
C04622,Enterprise,20,Active
C04623,Pro,120,Active
C04624,Pro,50,Active
C04625,Pro,50,Churned
C04626,Basic,20,Active
C04627,Pro,50,Active
C04628,Pro,50,Active
C04629,Basic,50,Churned
C04630,Pro,50,Active
C04631,Basic,20,Churned
C04632,Basic,50,Active
C04633,Pro,50,Churned
C04634,Basic,120,Churned
C04635,Pro,20,Active
C04636,Basic,50,Active
C04637,Enterprise,120,Active
C04638,Pro,20,Churned
C04639,Enterprise,50,Active
C04640,Enterprise,120,Churned
C04641,Enterprise,20,Active
C04642,Enterprise,50,Active
C04643,Pro,120,Active
C04644,Basic,20,Churned
C04645,Pro,120,Active
C04646,Pro,120,Churned
C04647,Basic,50,Active
C04648,Enterprise,120,Active
C04649,Basic,50,Active
C04650,Enterprise,50,Active
C04651,Pro,120,Active
C04652,Basic,120,Active
C04653,Basic,120,Active
C04654,Enterprise,120,Churned
C04655,Basic,20,Active
C04656,Pro,50,Churned
C04657,Basic,120,Active
C04658,Basic,20,Active
C04659,Pro,120,Active
C04660,Enterprise,20,Active
C04661,Basic,50,Active
C04662,Enterprise,120,Active
C04663,Basic,20,Churned
C04664,Pro,20,Active
C04665,Enterprise,50,Active
C04666,Basic,120,Active
C04667,Enterprise,120,Active
C04668,Basic,50,Active
C04669,Pro,50,Active
C04670,Pro,50,Churned
C04671,Basic,20,Active
C04672,Basic,20,Active
C04673,Enterprise,50,Active
C04674,Basic,120,Active
C04675,Enterprise,20,Active
C04676,Basic,50,Churned
C04677,Pro,20,Active
C04678,Enterprise,20,Active
C04679,Enterprise,50,Active
C04680,Pro,120,Active
C04681,Enterprise,120,Churned
C04682,Pro,20,Churned
C04683,Pro,120,Active
C04684,Pro,120,Active
C04685,Basic,50,Churned
C04686,Pro,50,Active
C04687,Enterprise,50,Churned
C04688,Basic,120,Active
C04689,Pro,120,Active
C04690,Pro,50,Active
C04691,Pro,120,Churned
C04692,Enterprise,50,Active
C04693,Basic,20,Active
C04694,Basic,20,Active
C04695,Basic,120,Active
C04696,Enterprise,120,Active
C04697,Pro,120,Active
C04698,Basic,120,Churned
C04699,Pro,20,Active
C04700,Enterprise,50,Active
C04701,Basic,20,Churned
C04702,Enterprise,50,Churned
C04703,Basic,120,Active
C04704,Basic,50,Active
C04705,Pro,50,Churned
C04706,Enterprise,50,Active
C04707,Basic,50,Active
C04708,Basic,20,Active
C04709,Enterprise,120,Active
C04710,Pro,120,Active
C04711,Enterprise,50,Active
C04712,Basic,120,Churned
C04713,Enterprise,20,Active
C04714,Pro,50,Active
C04715,Pro,120,Active
C04716,Pro,120,Active
C04717,Pro,50,Active
C04718,Pro,20,Active
C04719,Pro,50,Active
C04720,Pro,50,Active
C04721,Basic,120,Active
C04722,Enterprise,120,Active
C04723,Pro,50,Churned
C04724,Enterprise,50,Active
C04725,Enterprise,120,Active
C04726,Basic,50,Churned
C04727,Enterprise,20,Churned
C04728,Enterprise,50,Active
C04729,Pro,20,Active
C04730,Pro,50,Active
C04731,Enterprise,50,Active
C04732,Pro,50,Churned
C04733,Basic,120,Active
C04734,Enterprise,120,Active
C04735,Enterprise,120,Churned
C04736,Basic,120,Active
C04737,Basic,120,Active
C04738,Basic,120,Churned
C04739,Basic,50,Active
C04740,Enterprise,20,Active
C04741,Pro,120,Active
C04742,Pro,120,Churned
C04743,Pro,50,Active
C04744,Pro,120,Active
C04745,Basic,50,Active
C04746,Pro,120,Churned
C04747,Pro,20,Active
C04748,Enterprise,120,Active
C04749,Enterprise,120,Active
C04750,Pro,50,Churned
C04751,Basic,120,Active
C04752,Pro,50,Active
C04753,Basic,20,Active
C04754,Enterprise,120,Churned
C04755,Basic,50,Churned
C04756,Pro,20,Active
C04757,Enterprise,20,Active
C04758,Pro,50,Active
C04759,Pro,50,Active
C04760,Basic,120,Churned
C04761,Pro,20,Active
C04762,Pro,20,Active
C04763,Enterprise,50,Active
C04764,Basic,20,Active
C04765,Basic,50,Active
C04766,Enterprise,120,Active
C04767,Enterprise,50,Active
C04768,Basic,120,Active
C04769,Enterprise,50,Active
C04770,Basic,120,Churned
C04771,Enterprise,20,Churned
C04772,Basic,50,Churned
C04773,Basic,50,Churned
C04774,Enterprise,50,Churned
C04775,Pro,120,Active
C04776,Pro,50,Active
C04777,Enterprise,50,Active
C04778,Basic,20,Active
C04779,Enterprise,50,Churned
C04780,Pro,50,Active
C04781,Basic,50,Active
C04782,Basic,50,Active
C04783,Basic,20,Churned
C04784,Pro,50,Active
C04785,Pro,50,Active
C04786,Basic,20,Active
C04787,Basic,120,Churned
C04788,Pro,120,Churned
C04789,Pro,20,Churned
C04790,Basic,20,Active
C04791,Enterprise,120,Active
C04792,Enterprise,50,Active
C04793,Enterprise,120,Churned
C04794,Pro,50,Active
C04795,Enterprise,20,Active
C04796,Enterprise,20,Active
C04797,Pro,20,Active
C04798,Enterprise,120,Active
C04799,Basic,20,Active
C04800,Pro,120,Active
C04801,Basic,50,Active
C04802,Enterprise,50,Churned
C04803,Basic,50,Churned
C04804,Pro,20,Active
C04805,Enterprise,50,Active
C04806,Pro,20,Active
C04807,Enterprise,120,Active
C04808,Pro,20,Active
C04809,Pro,50,Active
C04810,Basic,20,Active
C04811,Pro,20,Active
C04812,Pro,120,Churned
C04813,Basic,20,Active
C04814,Enterprise,50,Active
C04815,Enterprise,20,Active
C04816,Pro,20,Active
C04817,Basic,50,Churned
C04818,Enterprise,20,Active
C04819,Basic,120,Active
C04820,Pro,50,Active
C04821,Basic,50,Active
C04822,Pro,20,Active
C04823,Enterprise,120,Active
C04824,Enterprise,120,Active
C04825,Enterprise,50,Churned
C04826,Enterprise,50,Active
C04827,Basic,20,Active
C04828,Basic,50,Active
C04829,Basic,120,Active
C04830,Pro,20,Active
C04831,Enterprise,20,Active
C04832,Enterprise,120,Active
C04833,Enterprise,120,Active
C04834,Basic,50,Active
C04835,Basic,120,Churned
C04836,Enterprise,20,Churned
C04837,Pro,20,Churned
C04838,Basic,120,Churned
C04839,Enterprise,50,Active
C04840,Enterprise,20,Active
C04841,Enterprise,50,Churned
C04842,Pro,120,Churned
C04843,Enterprise,50,Active
C04844,Basic,20,Active
C04845,Pro,120,Active
C04846,Pro,20,Churned
C04847,Enterprise,20,Active
C04848,Basic,120,Churned
C04849,Basic,50,Active
C04850,Enterprise,120,Active
C04851,Enterprise,20,Active
C04852,Basic,20,Active
C04853,Pro,20,Churned
C04854,Pro,120,Active
C04855,Enterprise,120,Active
C04856,Enterprise,120,Churned
C04857,Basic,120,Active
C04858,Basic,50,Churned
C04859,Basic,20,Active
C04860,Basic,50,Churned
C04861,Enterprise,20,Churned
C04862,Enterprise,20,Active
C04863,Basic,50,Active
C04864,Enterprise,120,Active
C04865,Enterprise,20,Active
C04866,Basic,120,Active
C04867,Pro,50,Churned
C04868,Pro,20,Active
C04869,Basic,120,Active
C04870,Pro,50,Active
C04871,Enterprise,20,Active
C04872,Pro,50,Churned
C04873,Basic,120,Active
C04874,Basic,20,Active
C04875,Pro,20,Active
C04876,Pro,20,Active
C04877,Enterprise,50,Active
C04878,Pro,50,Active
C04879,Pro,50,Churned
C04880,Pro,50,Active
C04881,Enterprise,120,Churned
C04882,Pro,50,Active
C04883,Enterprise,50,Churned
C04884,Enterprise,50,Churned
C04885,Basic,120,Churned
C04886,Basic,120,Churned
C04887,Enterprise,20,Active
C04888,Enterprise,50,Active
C04889,Enterprise,20,Active
C04890,Basic,20,Churned
C04891,Enterprise,120,Active
C04892,Basic,120,Churned
C04893,Basic,20,Active
C04894,Enterprise,20,Active
C04895,Enterprise,50,Active
C04896,Enterprise,120,Active
C04897,Basic,120,Active
C04898,Pro,20,Active
C04899,Enterprise,120,Active
C04900,Pro,20,Active
C04901,Pro,20,Active
C04902,Pro,120,Churned
C04903,Pro,50,Active
C04904,Pro,120,Active
C04905,Basic,20,Churned
C04906,Basic,20,Active
C04907,Basic,50,Active
C04908,Pro,20,Churned
C04909,Basic,50,Active
C04910,Enterprise,120,Active
C04911,Pro,50,Active
C04912,Enterprise,20,Active
C04913,Pro,20,Active
C04914,Pro,50,Active
C04915,Pro,120,Active
C04916,Pro,50,Churned
C04917,Enterprise,20,Active
C04918,Pro,120,Active
C04919,Pro,50,Active
C04920,Basic,50,Active
C04921,Pro,50,Active
C04922,Pro,20,Active
C04923,Pro,20,Active
C04924,Pro,20,Active
C04925,Pro,120,Churned
C04926,Pro,120,Active
C04927,Enterprise,120,Active
C04928,Enterprise,20,Active
C04929,Pro,120,Active
C04930,Enterprise,120,Active
C04931,Basic,50,Active
C04932,Basic,20,Churned
C04933,Pro,50,Active
C04934,Pro,20,Active
C04935,Enterprise,20,Churned
C04936,Basic,120,Active
C04937,Pro,50,Churned
C04938,Basic,50,Active
C04939,Enterprise,120,Active
C04940,Pro,50,Active
C04941,Pro,50,Active
C04942,Pro,20,Active
C04943,Basic,50,Active
C04944,Enterprise,50,Active
C04945,Basic,20,Active
C04946,Basic,120,Active
C04947,Pro,20,Active
C04948,Enterprise,120,Active
C04949,Enterprise,120,Active
C04950,Pro,20,Active
C04951,Enterprise,20,Active
C04952,Pro,120,Active
C04953,Pro,20,Active
C04954,Enterprise,20,Active
C04955,Enterprise,50,Churned
C04956,Enterprise,20,Active
C04957,Enterprise,20,Churned
C04958,Basic,50,Active
C04959,Pro,120,Active
C04960,Pro,120,Active
C04961,Pro,20,Active
C04962,Pro,20,Active
C04963,Basic,120,Churned
C04964,Enterprise,20,Active
C04965,Enterprise,120,Active
C04966,Enterprise,120,Active
C04967,Pro,50,Active
C04968,Basic,50,Active
C04969,Basic,20,Active
C04970,Enterprise,20,Active
C04971,Pro,120,Active
C04972,Enterprise,20,Active
C04973,Pro,50,Active
C04974,Enterprise,120,Active
C04975,Enterprise,120,Active
C04976,Basic,20,Active
C04977,Pro,120,Active
C04978,Basic,120,Active
C04979,Basic,120,Active
C04980,Enterprise,50,Active
C04981,Pro,120,Active
C04982,Pro,50,Churned
C04983,Enterprise,120,Active
C04984,Enterprise,20,Churned
C04985,Enterprise,20,Churned
C04986,Pro,120,Active
C04987,Enterprise,20,Active
C04988,Enterprise,50,Active
C04989,Basic,120,Active
C04990,Enterprise,50,Active
C04991,Enterprise,120,Churned
C04992,Pro,50,Churned
C04993,Enterprise,20,Churned
C04994,Pro,50,Churned
C04995,Basic,50,Active
C04996,Basic,20,Active
C04997,Pro,20,Active
C04998,Enterprise,120,Churned
C04999,Pro,120,Active
C05000,Enterprise,50,Active
C05001,Enterprise,120,Active
C05002,Enterprise,50,Active
C05003,Pro,120,Active
C05004,Basic,20,Churned
C05005,Pro,20,Active
C05006,Enterprise,20,Active
C05007,Pro,20,Active
C05008,Basic,50,Active
C05009,Pro,20,Churned
C05010,Basic,20,Active
C05011,Basic,20,Churned
C05012,Enterprise,20,Active
C05013,Basic,120,Churned
C05014,Pro,50,Active
C05015,Pro,50,Active
C05016,Enterprise,120,Active
C05017,Pro,120,Active
C05018,Enterprise,50,Active
C05019,Pro,50,Active
C05020,Pro,120,Active
C05021,Basic,20,Churned
C05022,Basic,50,Churned
C05023,Basic,120,Churned
C05024,Pro,20,Active
C05025,Enterprise,20,Active
C05026,Enterprise,120,Active
C05027,Enterprise,50,Active
C05028,Basic,50,Active
C05029,Pro,20,Churned
C05030,Basic,120,Active
C05031,Pro,20,Active
C05032,Pro,20,Active
C05033,Pro,20,Active
C05034,Basic,120,Active
C05035,Pro,50,Active
C05036,Basic,20,Churned
C05037,Basic,50,Churned
C05038,Pro,50,Active
C05039,Pro,120,Churned
C05040,Pro,50,Churned
C05041,Basic,50,Active
C05042,Pro,20,Active
C05043,Pro,120,Active
C05044,Enterprise,120,Active
C05045,Enterprise,20,Active
C05046,Enterprise,20,Active
C05047,Pro,50,Active
C05048,Basic,50,Churned
C05049,Enterprise,120,Active
C05050,Basic,120,Active
C05051,Enterprise,50,Active
C05052,Enterprise,20,Active
C05053,Basic,120,Active
C05054,Enterprise,20,Active
C05055,Basic,50,Active
C05056,Pro,120,Active
C05057,Pro,120,Active
C05058,Basic,50,Active
C05059,Basic,50,Active
C05060,Pro,20,Active
C05061,Basic,20,Active
C05062,Pro,50,Active
C05063,Pro,50,Active
C05064,Basic,50,Active
C05065,Enterprise,120,Active
C05066,Basic,50,Churned
C05067,Pro,120,Active
C05068,Enterprise,50,Churned
C05069,Enterprise,120,Active
C05070,Pro,20,Active
C05071,Enterprise,20,Churned
C05072,Enterprise,120,Churned
C05073,Basic,20,Active
C05074,Pro,20,Active
C05075,Enterprise,120,Active
C05076,Pro,50,Active
C05077,Basic,50,Churned
C05078,Basic,120,Active
C05079,Basic,20,Active
C05080,Enterprise,50,Active
C05081,Basic,50,Active
C05082,Pro,20,Active
C05083,Basic,120,Active
C05084,Enterprise,120,Active
C05085,Basic,50,Churned
C05086,Enterprise,120,Active
C05087,Pro,20,Churned
C05088,Basic,120,Active
C05089,Basic,120,Churned
C05090,Pro,120,Active
C05091,Pro,120,Churned
C05092,Enterprise,20,Active
C05093,Basic,120,Active
C05094,Basic,50,Active
C05095,Basic,120,Churned
C05096,Basic,50,Active
C05097,Pro,20,Active
C05098,Basic,120,Active
C05099,Basic,50,Active
C05100,Basic,120,Churned
C05101,Enterprise,120,Active
C05102,Enterprise,50,Active
C05103,Enterprise,20,Active
C05104,Pro,20,Active
C05105,Pro,20,Churned
C05106,Pro,20,Active
C05107,Basic,20,Churned
C05108,Basic,20,Active
C05109,Pro,120,Active
C05110,Enterprise,120,Churned
C05111,Basic,50,Active
C05112,Enterprise,20,Active
C05113,Basic,20,Active
C05114,Basic,20,Active
C05115,Enterprise,50,Active
C05116,Pro,120,Active
C05117,Enterprise,120,Active
C05118,Pro,20,Active
C05119,Pro,120,Active
C05120,Basic,120,Active
C05121,Basic,120,Churned
C05122,Basic,20,Churned
C05123,Pro,120,Active
C05124,Pro,120,Active
C05125,Enterprise,50,Active
C05126,Basic,20,Active
C05127,Basic,120,Active
C05128,Pro,20,Active
C05129,Basic,120,Active
C05130,Pro,20,Active
C05131,Enterprise,120,Active
C05132,Enterprise,120,Active
C05133,Basic,50,Active
C05134,Enterprise,20,Active
C05135,Basic,120,Churned
C05136,Basic,50,Active
C05137,Pro,50,Active
C05138,Pro,20,Active
C05139,Basic,20,Active
C05140,Enterprise,50,Active
C05141,Enterprise,20,Active
C05142,Basic,20,Active
C05143,Basic,20,Churned
C05144,Enterprise,120,Churned
C05145,Enterprise,20,Churned
C05146,Pro,20,Active
C05147,Pro,50,Active
C05148,Enterprise,50,Active
C05149,Pro,50,Active
C05150,Pro,20,Active
C05151,Basic,20,Active
C05152,Pro,50,Active
C05153,Pro,50,Active
C05154,Basic,120,Active
C05155,Enterprise,120,Active
C05156,Pro,120,Active
C05157,Pro,20,Active
C05158,Enterprise,20,Active
C05159,Pro,50,Churned
C05160,Enterprise,120,Churned
C05161,Basic,20,Active
C05162,Enterprise,120,Active
C05163,Enterprise,120,Active
C05164,Enterprise,20,Churned
C05165,Basic,120,Active
C05166,Enterprise,50,Churned
C05167,Enterprise,50,Active
C05168,Basic,20,Churned
C05169,Pro,120,Churned
C05170,Pro,50,Active
C05171,Enterprise,120,Active
C05172,Basic,50,Churned
C05173,Basic,50,Churned
C05174,Enterprise,120,Active
C05175,Enterprise,20,Churned
C05176,Pro,20,Active
C05177,Pro,20,Churned
C05178,Enterprise,120,Active
C05179,Basic,120,Active
C05180,Enterprise,120,Active
C05181,Basic,20,Active
C05182,Pro,120,Active
C05183,Enterprise,20,Churned
C05184,Basic,50,Active
C05185,Pro,20,Active
C05186,Enterprise,20,Active
C05187,Enterprise,20,Active
C05188,Pro,120,Active
C05189,Enterprise,20,Active
C05190,Pro,50,Churned
C05191,Basic,50,Active
C05192,Enterprise,50,Active
C05193,Pro,50,Active
C05194,Pro,50,Active
C05195,Basic,50,Churned
C05196,Enterprise,20,Active
C05197,Pro,120,Active
C05198,Pro,120,Active
C05199,Pro,50,Churned
C05200,Enterprise,20,Active
C05201,Enterprise,50,Churned
C05202,Basic,50,Active
C05203,Basic,50,Active
C05204,Basic,50,Active
C05205,Enterprise,120,Churned
C05206,Pro,120,Active
C05207,Enterprise,20,Active
C05208,Enterprise,20,Active
C05209,Enterprise,50,Active
C05210,Basic,120,Active
C05211,Pro,50,Active
C05212,Enterprise,120,Active
C05213,Basic,120,Active
C05214,Enterprise,20,Active
C05215,Pro,20,Churned
C05216,Basic,120,Churned
C05217,Enterprise,20,Active
C05218,Basic,50,Active
C05219,Pro,120,Active
C05220,Pro,120,Active
C05221,Basic,120,Active
C05222,Enterprise,50,Active
C05223,Pro,120,Churned
C05224,Pro,20,Active
C05225,Enterprise,50,Active
C05226,Basic,120,Active
C05227,Basic,50,Active
C05228,Enterprise,50,Active
C05229,Pro,20,Active
C05230,Pro,20,Active
C05231,Enterprise,20,Churned
C05232,Enterprise,120,Active
C05233,Basic,120,Active
C05234,Basic,20,Churned
C05235,Enterprise,20,Active
C05236,Pro,120,Active
C05237,Basic,20,Active
C05238,Enterprise,50,Active
C05239,Pro,50,Active
C05240,Basic,50,Active
C05241,Enterprise,120,Active
C05242,Enterprise,20,Active
C05243,Pro,50,Churned
C05244,Pro,120,Churned
C05245,Enterprise,20,Active
C05246,Pro,20,Active
C05247,Enterprise,50,Active
C05248,Pro,20,Active
C05249,Pro,20,Active
C05250,Basic,50,Active
C05251,Basic,50,Active
C05252,Pro,20,Active
C05253,Enterprise,120,Active
C05254,Pro,120,Active
C05255,Basic,50,Active
C05256,Enterprise,20,Active
C05257,Pro,50,Active
C05258,Pro,120,Churned
C05259,Pro,120,Active
C05260,Pro,20,Active
C05261,Basic,50,Active
C05262,Basic,50,Active
C05263,Basic,120,Active
C05264,Basic,50,Churned
C05265,Enterprise,50,Active
C05266,Enterprise,50,Active
C05267,Enterprise,20,Active
C05268,Pro,120,Active
C05269,Enterprise,50,Churned
C05270,Basic,20,Active
C05271,Basic,50,Churned
C05272,Pro,50,Active
C05273,Enterprise,120,Active
C05274,Pro,20,Active
C05275,Pro,50,Active
C05276,Enterprise,120,Active
C05277,Pro,20,Active
C05278,Enterprise,50,Active
C05279,Enterprise,120,Active
C05280,Pro,50,Active
C05281,Basic,50,Active
C05282,Enterprise,20,Churned
C05283,Basic,120,Churned
C05284,Basic,20,Churned
C05285,Enterprise,50,Active
C05286,Basic,120,Active
C05287,Pro,50,Active
C05288,Pro,50,Active
C05289,Basic,50,Active
C05290,Pro,120,Active
C05291,Enterprise,50,Active
C05292,Enterprise,120,Churned
C05293,Basic,50,Active
C05294,Pro,20,Active
C05295,Basic,120,Active
C05296,Pro,50,Churned
C05297,Enterprise,20,Active
C05298,Pro,120,Churned
C05299,Pro,20,Churned
C05300,Basic,50,Churned
C05301,Enterprise,20,Churned
C05302,Pro,50,Churned
C05303,Enterprise,50,Active
C05304,Pro,120,Active
C05305,Enterprise,50,Churned
C05306,Pro,50,Active
C05307,Enterprise,120,Active
C05308,Pro,120,Active
C05309,Enterprise,50,Active
C05310,Pro,50,Active
C05311,Pro,120,Active
C05312,Enterprise,120,Active
C05313,Basic,20,Active
C05314,Pro,20,Churned
C05315,Pro,20,Active
C05316,Basic,120,Active
C05317,Pro,120,Active
C05318,Enterprise,120,Churned
C05319,Basic,20,Active
C05320,Pro,50,Active
C05321,Enterprise,50,Active
C05322,Enterprise,50,Active
C05323,Basic,120,Active
C05324,Basic,50,Churned
C05325,Basic,50,Active
C05326,Enterprise,120,Active
C05327,Pro,120,Active
C05328,Enterprise,120,Active
C05329,Enterprise,120,Active
C05330,Basic,120,Active
C05331,Pro,20,Active
C05332,Enterprise,120,Active
C05333,Basic,50,Active
C05334,Basic,50,Active
C05335,Pro,20,Active
C05336,Pro,120,Active
C05337,Basic,50,Active
C05338,Pro,50,Churned
C05339,Pro,120,Active
C05340,Enterprise,20,Active
C05341,Pro,120,Churned
C05342,Basic,120,Active
C05343,Pro,120,Active
C05344,Enterprise,120,Active
C05345,Pro,120,Active
C05346,Enterprise,20,Active
C05347,Pro,50,Churned
C05348,Pro,120,Active
C05349,Basic,50,Active
C05350,Basic,50,Active
C05351,Pro,120,Active
C05352,Pro,50,Churned
C05353,Enterprise,120,Active
C05354,Enterprise,120,Churned
C05355,Basic,120,Active
C05356,Pro,20,Active
C05357,Pro,120,Active
C05358,Enterprise,120,Churned
C05359,Pro,50,Active
C05360,Pro,20,Churned
C05361,Pro,50,Active
C05362,Enterprise,50,Active
C05363,Enterprise,120,Active
C05364,Enterprise,20,Active
C05365,Pro,20,Active
C05366,Enterprise,120,Active
C05367,Basic,20,Active
C05368,Basic,120,Active
C05369,Enterprise,20,Active
C05370,Enterprise,20,Active
C05371,Pro,120,Active
C05372,Enterprise,20,Active
C05373,Enterprise,20,Active
C05374,Basic,20,Active
C05375,Basic,50,Active
C05376,Basic,120,Active
C05377,Basic,50,Active
C05378,Enterprise,20,Churned
C05379,Basic,20,Churned
C05380,Pro,50,Churned
C05381,Pro,20,Active
C05382,Enterprise,20,Active
C05383,Pro,120,Active
C05384,Basic,20,Active
C05385,Basic,120,Active
C05386,Pro,120,Active
C05387,Enterprise,50,Active
C05388,Basic,50,Churned
C05389,Basic,20,Churned
C05390,Pro,50,Active
C05391,Enterprise,120,Active
C05392,Enterprise,50,Active
C05393,Pro,120,Active
C05394,Basic,50,Active
C05395,Pro,20,Churned
C05396,Pro,50,Churned
C05397,Pro,20,Active
C05398,Basic,50,Churned
C05399,Basic,120,Active
C05400,Pro,50,Active
C05401,Enterprise,50,Active
C05402,Pro,120,Churned
C05403,Basic,120,Active
C05404,Enterprise,50,Churned
C05405,Enterprise,120,Churned
C05406,Basic,120,Active
C05407,Basic,50,Active
C05408,Pro,20,Churned
C05409,Basic,50,Active
C05410,Enterprise,50,Active
C05411,Pro,20,Active
C05412,Pro,50,Active
C05413,Enterprise,50,Churned
C05414,Basic,120,Active
C05415,Pro,50,Active
C05416,Enterprise,20,Churned
C05417,Enterprise,20,Active
C05418,Enterprise,120,Churned
C05419,Basic,50,Churned
C05420,Basic,50,Active
C05421,Basic,50,Active
C05422,Basic,50,Active
C05423,Enterprise,20,Active
C05424,Pro,20,Churned
C05425,Enterprise,120,Active
C05426,Pro,50,Active
C05427,Pro,20,Active
C05428,Pro,50,Active
C05429,Basic,20,Active
C05430,Enterprise,20,Active
C05431,Pro,120,Active
C05432,Enterprise,50,Churned
C05433,Basic,120,Active
C05434,Pro,120,Active
C05435,Basic,120,Active
C05436,Basic,120,Active
C05437,Enterprise,120,Active
C05438,Pro,120,Active
C05439,Basic,120,Churned
C05440,Enterprise,50,Active
C05441,Pro,120,Active
C05442,Pro,50,Active
C05443,Basic,50,Active
C05444,Basic,20,Active
C05445,Basic,120,Active
C05446,Basic,50,Active
C05447,Pro,20,Active
C05448,Basic,20,Active
C05449,Basic,120,Active
C05450,Basic,120,Active
C05451,Pro,120,Active
C05452,Enterprise,120,Churned
C05453,Enterprise,50,Active
C05454,Pro,50,Active
C05455,Enterprise,120,Churned
C05456,Pro,120,Active
C05457,Basic,50,Active
C05458,Enterprise,120,Active
C05459,Pro,20,Active
C05460,Pro,50,Active
C05461,Basic,20,Active
C05462,Pro,20,Active
C05463,Enterprise,20,Active
C05464,Basic,20,Active
C05465,Pro,120,Churned
C05466,Basic,120,Active
C05467,Pro,120,Churned
C05468,Enterprise,120,Active
C05469,Enterprise,50,Churned
C05470,Basic,120,Churned
C05471,Pro,50,Active
C05472,Basic,20,Active
C05473,Basic,50,Active
C05474,Enterprise,120,Active
C05475,Basic,20,Churned
C05476,Pro,20,Active
C05477,Enterprise,120,Active
C05478,Pro,20,Active
C05479,Basic,20,Active
C05480,Enterprise,20,Active
C05481,Pro,50,Active
C05482,Pro,20,Active
C05483,Basic,20,Churned
C05484,Pro,50,Active
C05485,Basic,120,Churned
C05486,Basic,50,Active
C05487,Basic,50,Active
C05488,Basic,120,Active
C05489,Enterprise,120,Churned
C05490,Pro,50,Active
C05491,Pro,20,Active
C05492,Enterprise,120,Active
C05493,Basic,20,Active
C05494,Basic,120,Active
C05495,Basic,20,Active
C05496,Basic,50,Active
C05497,Enterprise,50,Active
C05498,Pro,50,Active
C05499,Basic,50,Active
C05500,Basic,120,Active
C05501,Basic,50,Active
C05502,Pro,20,Active
C05503,Pro,50,Active
C05504,Enterprise,50,Active
C05505,Pro,50,Active
C05506,Pro,50,Active
C05507,Basic,120,Churned
C05508,Pro,120,Churned
C05509,Basic,120,Active
C05510,Enterprise,20,Active
C05511,Basic,20,Churned
C05512,Enterprise,50,Active
C05513,Pro,20,Churned
C05514,Enterprise,20,Active
C05515,Basic,20,Active
C05516,Pro,20,Active
C05517,Pro,120,Active
C05518,Basic,120,Churned
C05519,Pro,20,Active
C05520,Basic,20,Active
C05521,Enterprise,120,Active
C05522,Enterprise,50,Churned
C05523,Pro,120,Active
C05524,Basic,20,Active
C05525,Basic,20,Active
C05526,Enterprise,20,Churned
C05527,Basic,120,Active
C05528,Pro,20,Active
C05529,Pro,120,Active
C05530,Enterprise,50,Active
C05531,Basic,20,Active
C05532,Pro,20,Churned
C05533,Pro,50,Churned
C05534,Pro,120,Churned
C05535,Basic,20,Active
C05536,Enterprise,20,Active
C05537,Enterprise,20,Active
C05538,Pro,20,Active
C05539,Enterprise,50,Churned
C05540,Pro,120,Churned
C05541,Pro,50,Churned
C05542,Basic,120,Active
C05543,Pro,50,Active
C05544,Pro,50,Active
C05545,Basic,120,Churned
C05546,Basic,20,Active
C05547,Enterprise,20,Active
C05548,Basic,50,Active
C05549,Pro,50,Churned
C05550,Basic,50,Active
C05551,Basic,20,Active
C05552,Enterprise,120,Churned
C05553,Basic,20,Active
C05554,Pro,50,Active
C05555,Pro,20,Active
C05556,Pro,20,Active
C05557,Basic,20,Active
C05558,Basic,120,Active
C05559,Pro,50,Active
C05560,Basic,20,Active
C05561,Enterprise,20,Active
C05562,Enterprise,50,Active
C05563,Enterprise,20,Churned
C05564,Enterprise,20,Churned
C05565,Pro,20,Active
C05566,Basic,20,Churned
C05567,Enterprise,50,Active
C05568,Pro,20,Churned
C05569,Enterprise,120,Active
C05570,Basic,20,Active
C05571,Enterprise,120,Churned
C05572,Enterprise,50,Active
C05573,Enterprise,20,Active
C05574,Enterprise,120,Active
C05575,Basic,120,Churned
C05576,Pro,20,Active
C05577,Enterprise,20,Active
C05578,Pro,50,Active
C05579,Basic,50,Churned
C05580,Basic,20,Active
C05581,Enterprise,50,Active
C05582,Pro,50,Active
C05583,Enterprise,50,Active
C05584,Basic,50,Active
C05585,Enterprise,20,Active
C05586,Enterprise,20,Active
C05587,Pro,120,Active
C05588,Basic,50,Active
C05589,Enterprise,20,Churned
C05590,Enterprise,120,Active
C05591,Enterprise,50,Active
C05592,Pro,120,Active
C05593,Basic,50,Active
C05594,Enterprise,20,Churned
C05595,Enterprise,120,Churned
C05596,Enterprise,20,Active
C05597,Basic,50,Churned
C05598,Pro,50,Active
C05599,Pro,50,Active
C05600,Enterprise,120,Churned
C05601,Enterprise,120,Active
C05602,Pro,120,Active
C05603,Pro,20,Churned
C05604,Pro,120,Active
C05605,Enterprise,50,Churned
C05606,Enterprise,20,Active
C05607,Pro,50,Active
C05608,Pro,50,Active
C05609,Basic,120,Active
C05610,Enterprise,120,Active
C05611,Basic,120,Active
C05612,Pro,50,Active
C05613,Enterprise,20,Active
C05614,Enterprise,120,Churned
C05615,Basic,120,Churned
C05616,Basic,20,Active
C05617,Basic,50,Churned
C05618,Basic,50,Active
