customer_id,revenue,cost,profit
C02689,20,56,-36
C02690,50,31,19
C02691,50,44,6
C02692,120,39,81
C02693,120,63,57
C02694,120,53,67
C02695,50,67,-17
C02696,50,15,35
C02697,120,10,110
C02698,120,45,75
C02699,20,36,-16
C02700,120,25,95
C02701,120,79,41
C02702,20,61,-41
C02703,20,9,11
C02704,20,32,-12
C02705,20,79,-59
C02706,50,74,-24
C02707,20,31,-11
C02708,20,57,-37
C02709,50,52,-2
C02710,20,62,-42
C02711,20,13,7
C02712,20,59,-39
C02713,50,49,1
C02714,120,32,88
C02715,20,32,-12
C02716,20,50,-30
C02717,20,29,-9
C02718,20,30,-10
C02719,50,66,-16
C02720,120,72,48
C02721,20,71,-51
C02722,20,38,-18
C02723,50,25,25
C02724,120,38,82
C02725,120,48,72
C02726,120,25,95
C02727,20,22,-2
C02728,20,40,-20
C02729,20,74,-54
C02730,50,57,-7
C02731,50,24,26
C02732,50,7,43
C02733,20,12,8
C02734,20,52,-32
C02735,20,27,-7
C02736,120,5,115
C02737,50,6,44
C02738,50,78,-28
C02739,120,41,79
C02740,120,55,65
C02741,120,48,72
C02742,20,28,-8
C02743,120,36,84
C02744,20,60,-40
C02745,20,54,-34
C02746,50,68,-18
C02747,120,34,86
C02748,20,42,-22
C02749,20,59,-39
C02750,120,7,113
C02751,20,29,-9
C02752,20,49,-29
C02753,20,66,-46
C02754,120,11,109
C02755,20,31,-11
C02756,50,27,23
C02757,120,36,84
C02758,50,6,44
C02759,50,79,-29
C02760,50,38,12
C02761,20,56,-36
C02762,20,65,-45
C02763,50,38,12
C02764,50,11,39
C02765,120,14,106
C02766,50,6,44
C02767,20,34,-14
C02768,50,33,17
C02769,50,64,-14
C02770,120,21,99
C02771,50,60,-10
C02772,120,55,65
C02773,120,29,91
C02774,50,20,30
C02775,50,29,21
C02776,20,19,1
C02777,20,61,-41
C02778,120,19,101
C02779,120,60,60
C02780,20,41,-21
C02781,120,69,51
C02782,20,37,-17
C02783,120,7,113
C02784,20,53,-33
C02785,20,26,-6
C02786,120,58,62
C02787,120,25,95
C02788,120,31,89
C02789,50,8,42
C02790,50,5,45
C02791,120,8,112
C02792,120,59,61
C02793,120,28,92
C02794,120,33,87
C02795,20,26,-6
C02796,50,27,23
C02797,120,12,108
C02798,50,62,-12
C02799,50,63,-13
C02800,20,11,9
C02801,120,29,91
C02802,50,49,1
C02803,20,30,-10
C02804,120,34,86
C02805,120,70,50
C02806,50,57,-7
C02807,20,77,-57
C02808,20,43,-23
C02809,20,15,5
C02810,20,16,4
C02811,120,54,66
C02812,50,60,-10
C02813,50,44,6
C02814,20,20,0
C02815,20,53,-33
C02816,20,36,-16
C02817,50,49,1
C02818,120,75,45
C02819,120,9,111
C02820,20,48,-28
C02821,120,45,75
C02822,120,71,49
C02823,50,78,-28
C02824,20,79,-59
C02825,120,26,94
C02826,20,21,-1
C02827,20,54,-34
C02828,120,35,85
C02829,50,17,33
C02830,120,78,42
C02831,50,55,-5
C02832,120,37,83
C02833,20,24,-4
C02834,50,52,-2
C02835,50,76,-26
C02836,20,76,-56
C02837,120,78,42
C02838,50,18,32
C02839,120,66,54
C02840,120,55,65
C02841,120,74,46
C02842,20,25,-5
C02843,120,42,78
C02844,20,19,1
C02845,50,40,10
C02846,120,13,107
C02847,50,63,-13
C02848,120,58,62
C02849,50,21,29
C02850,20,8,12
C02851,50,17,33
C02852,50,79,-29
C02853,120,47,73
C02854,120,12,108
C02855,120,24,96
C02856,120,75,45
C02857,20,65,-45
C02858,50,48,2
C02859,50,55,-5
C02860,20,62,-42
C02861,50,79,-29
C02862,120,34,86
C02863,120,14,106
C02864,120,22,98
C02865,50,29,21
C02866,20,38,-18
C02867,20,48,-28
C02868,50,43,7
C02869,20,72,-52
C02870,20,47,-27
C02871,120,24,96
C02872,50,76,-26
C02873,20,6,14
C02874,50,31,19
C02875,120,38,82
C02876,120,59,61
C02877,20,40,-20
C02878,50,76,-26
C02879,50,76,-26
C02880,120,73,47
C02881,120,69,51
C02882,120,48,72
C02883,20,47,-27
C02884,50,78,-28
C02885,20,70,-50
C02886,50,25,25
C02887,120,65,55
C02888,20,17,3
C02889,20,32,-12
C02890,20,34,-14
C02891,120,6,114
C02892,20,62,-42
C02893,20,25,-5
C02894,120,50,70
C02895,50,29,21
C02896,20,61,-41
C02897,120,24,96
C02898,20,10,10
C02899,20,22,-2
C02900,50,53,-3
C02901,120,24,96
C02902,50,38,12
C02903,50,14,36
C02904,120,37,83
C02905,50,59,-9
C02906,20,23,-3
C02907,120,70,50
C02908,120,51,69
C02909,20,53,-33
C02910,20,71,-51
C02911,20,34,-14
C02912,50,63,-13
C02913,50,35,15
C02914,50,25,25
C02915,50,21,29
C02916,50,57,-7
C02917,50,55,-5
C02918,120,28,92
C02919,120,44,76
C02920,120,51,69
C02921,120,24,96
C02922,120,20,100
C02923,120,62,58
C02924,50,53,-3
C02925,120,46,74
C02926,20,16,4
C02927,120,45,75
C02928,20,62,-42
C02929,20,64,-44
C02930,120,28,92
C02931,50,17,33
C02932,50,38,12
C02933,20,65,-45
C02934,50,31,19
C02935,20,71,-51
C02936,50,18,32
C02937,50,45,5
C02938,50,61,-11
C02939,50,34,16
C02940,120,49,71
C02941,120,78,42
C02942,120,5,115
C02943,20,56,-36
C02944,120,24,96
C02945,120,27,93
C02946,120,10,110
C02947,50,37,13
C02948,50,12,38
C02949,50,67,-17
C02950,50,8,42
C02951,50,17,33
C02952,120,39,81
C02953,120,38,82
C02954,50,60,-10
C02955,50,15,35
C02956,120,42,78
C02957,120,49,71
C02958,50,62,-12
C02959,20,38,-18
C02960,50,79,-29
C02961,120,76,44
C02962,20,28,-8
C02963,50,78,-28
C02964,120,67,53
C02965,120,43,77
C02966,120,25,95
C02967,50,40,10
C02968,50,52,-2
C02969,20,17,3
C02970,120,6,114
C02971,120,31,89
C02972,20,11,9
C02973,50,23,27
C02974,120,44,76
C02975,20,25,-5
C02976,120,62,58
C02977,50,30,20
C02978,50,78,-28
C02979,20,40,-20
C02980,20,48,-28
C02981,120,68,52
C02982,50,31,19
C02983,50,12,38
C02984,20,5,15
C02985,20,27,-7
C02986,120,77,43
C02987,50,35,15
C02988,120,11,109
C02989,120,13,107
C02990,20,75,-55
C02991,50,57,-7
C02992,20,20,0
C02993,120,78,42
C02994,120,28,92
C02995,50,78,-28
C02996,50,50,0
C02997,50,33,17
C02998,50,34,16
C02999,20,55,-35
C03000,20,35,-15
C03001,20,34,-14
C03002,20,38,-18
C03003,120,23,97
C03004,20,79,-59
C03005,20,32,-12
C03006,50,10,40
C03007,120,21,99
C03008,20,40,-20
C03009,120,5,115
C03010,120,20,100
C03011,120,72,48
C03012,120,51,69
C03013,50,27,23
C03014,50,71,-21
C03015,120,66,54
C03016,120,19,101
C03017,120,79,41
C03018,50,71,-21
C03019,50,47,3
C03020,120,12,108
C03021,120,48,72
C03022,120,30,90
C03023,120,71,49
C03024,50,36,14
C03025,20,68,-48
C03026,20,47,-27
C03027,50,78,-28
C03028,50,78,-28
C03029,20,66,-46
C03030,20,15,5
C03031,20,13,7
C03032,120,52,68
C03033,20,10,10
C03034,20,58,-38
C03035,120,66,54
C03036,120,58,62
C03037,50,60,-10
C03038,120,34,86
C03039,20,7,13
C03040,120,65,55
C03041,50,19,31
C03042,20,7,13
C03043,50,19,31
C03044,50,71,-21
C03045,50,33,17
C03046,120,35,85
C03047,120,75,45
C03048,50,75,-25
C03049,50,59,-9
C03050,50,79,-29
C03051,50,47,3
C03052,120,29,91
C03053,120,59,61
C03054,50,54,-4
C03055,120,42,78
C03056,20,64,-44
C03057,120,56,64
C03058,50,78,-28
C03059,120,74,46
C03060,20,49,-29
C03061,20,23,-3
C03062,120,9,111
C03063,20,46,-26
C03064,20,34,-14
C03065,120,69,51
C03066,120,9,111
C03067,120,42,78
C03068,50,15,35
C03069,50,33,17
C03070,20,18,2
C03071,20,78,-58
C03072,120,14,106
C03073,20,43,-23
C03074,120,64,56
C03075,50,27,23
C03076,120,26,94
C03077,20,27,-7
C03078,120,26,94
C03079,120,66,54
C03080,120,23,97
C03081,20,26,-6
C03082,120,5,115
C03083,120,38,82
C03084,20,30,-10
C03085,50,8,42
C03086,50,52,-2
C03087,20,49,-29
C03088,50,16,34
C03089,120,41,79
C03090,20,7,13
C03091,120,32,88
C03092,120,6,114
C03093,20,60,-40
C03094,120,69,51
C03095,20,50,-30
C03096,120,48,72
C03097,50,22,28
C03098,120,77,43
C03099,120,41,79
C03100,20,58,-38
C03101,50,29,21
C03102,120,66,54
C03103,120,29,91
C03104,50,56,-6
C03105,50,67,-17
C03106,50,19,31
C03107,50,50,0
C03108,50,60,-10
C03109,120,30,90
C03110,50,68,-18
C03111,50,24,26
C03112,120,71,49
C03113,20,29,-9
C03114,120,25,95
C03115,20,38,-18
C03116,50,29,21
C03117,20,69,-49
C03118,120,33,87
C03119,20,36,-16
C03120,20,5,15
C03121,20,39,-19
C03122,50,60,-10
C03123,120,20,100
C03124,20,36,-16
C03125,50,9,41
C03126,120,14,106
C03127,120,76,44
C03128,120,24,96
C03129,120,16,104
C03130,50,72,-22
C03131,120,67,53
C03132,20,30,-10
C03133,120,64,56
C03134,120,78,42
C03135,50,65,-15
C03136,20,19,1
C03137,20,9,11
C03138,50,36,14
C03139,50,26,24
C03140,20,26,-6
C03141,20,16,4
C03142,120,68,52
C03143,50,79,-29
C03144,20,20,0
C03145,20,69,-49
C03146,50,55,-5
C03147,50,36,14
C03148,20,57,-37
C03149,50,7,43
C03150,20,17,3
C03151,20,62,-42
C03152,120,49,71
C03153,120,28,92
C03154,50,55,-5
C03155,50,17,33
C03156,20,28,-8
C03157,120,9,111
C03158,50,54,-4
C03159,20,53,-33
C03160,120,22,98
C03161,20,37,-17
C03162,120,62,58
C03163,20,35,-15
C03164,120,38,82
C03165,20,78,-58
C03166,20,35,-15
C03167,50,31,19
C03168,120,63,57
C03169,120,31,89
C03170,50,5,45
C03171,50,72,-22
C03172,20,27,-7
C03173,120,56,64
C03174,20,61,-41
C03175,20,55,-35
C03176,20,67,-47
C03177,50,32,18
C03178,120,28,92
C03179,50,26,24
C03180,50,44,6
C03181,120,79,41
C03182,120,12,108
C03183,50,16,34
C03184,50,53,-3
C03185,50,25,25
C03186,120,71,49
C03187,120,43,77
C03188,20,66,-46
C03189,120,62,58
C03190,50,66,-16
C03191,120,74,46
C03192,120,40,80
C03193,120,49,71
C03194,50,19,31
C03195,20,66,-46
C03196,20,42,-22
C03197,50,68,-18
C03198,50,75,-25
C03199,20,13,7
C03200,50,79,-29
C03201,120,75,45
C03202,120,29,91
C03203,20,69,-49
C03204,120,24,96
C03205,20,32,-12
C03206,50,53,-3
C03207,20,38,-18
C03208,20,77,-57
C03209,120,24,96
C03210,20,26,-6
C03211,20,48,-28
C03212,20,51,-31
C03213,50,29,21
C03214,120,26,94
C03215,120,65,55
C03216,20,56,-36
C03217,20,24,-4
C03218,50,24,26
C03219,120,49,71
C03220,120,41,79
C03221,20,19,1
C03222,50,13,37
C03223,50,48,2
C03224,20,19,1
C03225,20,48,-28
C03226,20,16,4
C03227,20,31,-11
C03228,20,23,-3
C03229,50,29,21
C03230,50,78,-28
C03231,20,68,-48
C03232,20,16,4
C03233,120,54,66
C03234,50,76,-26
C03235,50,15,35
C03236,20,27,-7
C03237,50,19,31
C03238,50,67,-17
C03239,50,24,26
C03240,120,14,106
C03241,50,65,-15
C03242,20,51,-31
C03243,50,53,-3
C03244,50,53,-3
C03245,120,37,83
C03246,50,27,23
C03247,120,57,63
C03248,120,41,79
C03249,120,26,94
C03250,50,6,44
C03251,20,24,-4
C03252,20,9,11
C03253,50,7,43
C03254,120,16,104
C03255,20,36,-16
C03256,50,62,-12
C03257,20,75,-55
C03258,50,74,-24
C03259,120,44,76
C03260,20,10,10
C03261,50,67,-17
C03262,50,29,21
C03263,20,73,-53
C03264,50,77,-27
C03265,20,54,-34
C03266,50,44,6
C03267,20,5,15
C03268,120,50,70
C03269,20,77,-57
C03270,50,43,7
C03271,120,14,106
C03272,120,53,67
C03273,20,18,2
C03274,20,50,-30
C03275,20,44,-24
C03276,120,23,97
C03277,120,21,99
C03278,20,50,-30
C03279,50,77,-27
C03280,120,69,51
C03281,20,74,-54
C03282,50,42,8
C03283,20,21,-1
C03284,120,77,43
C03285,120,15,105
C03286,20,57,-37
C03287,50,22,28
C03288,120,11,109
C03289,20,39,-19
C03290,20,48,-28
C03291,50,75,-25
C03292,50,43,7
C03293,120,15,105
C03294,50,14,36
C03295,50,13,37
C03296,120,12,108
C03297,20,52,-32
C03298,120,25,95
C03299,120,10,110
C03300,50,63,-13
C03301,50,72,-22
C03302,20,27,-7
C03303,50,77,-27
C03304,20,79,-59
C03305,20,39,-19
C03306,20,16,4
C03307,120,75,45
C03308,50,61,-11
C03309,50,33,17
C03310,20,71,-51
C03311,50,65,-15
C03312,20,65,-45
C03313,50,34,16
C03314,120,31,89
C03315,50,34,16
C03316,20,59,-39
C03317,120,27,93
C03318,50,41,9
C03319,120,30,90
C03320,20,40,-20
C03321,20,67,-47
C03322,50,41,9
C03323,20,55,-35
C03324,50,72,-22
C03325,20,67,-47
C03326,20,41,-21
C03327,20,35,-15
C03328,50,29,21
C03329,50,77,-27
C03330,50,29,21
C03331,50,50,0
C03332,20,34,-14
C03333,120,24,96
C03334,50,27,23
C03335,20,5,15
C03336,20,19,1
C03337,50,25,25
C03338,50,34,16
C03339,20,15,5
C03340,50,56,-6
C03341,50,34,16
C03342,120,13,107
C03343,120,73,47
C03344,50,51,-1
C03345,120,38,82
C03346,120,37,83
C03347,50,69,-19
C03348,20,55,-35
C03349,20,35,-15
C03350,20,60,-40
C03351,20,75,-55
C03352,120,49,71
C03353,120,37,83
C03354,50,55,-5
C03355,50,9,41
C03356,20,42,-22
C03357,20,9,11
C03358,50,60,-10
C03359,50,75,-25
C03360,20,29,-9
C03361,120,71,49
C03362,120,56,64
C03363,120,40,80
C03364,120,27,93
C03365,120,12,108
C03366,50,35,15
C03367,50,67,-17
C03368,20,25,-5
C03369,50,54,-4
C03370,50,33,17
C03371,50,64,-14
C03372,50,71,-21
C03373,20,48,-28
C03374,50,6,44
C03375,50,19,31
C03376,20,43,-23
C03377,50,44,6
C03378,20,51,-31
C03379,120,56,64
C03380,120,10,110
C03381,50,74,-24
C03382,50,52,-2
C03383,50,62,-12
C03384,50,7,43
C03385,120,50,70
C03386,120,22,98
C03387,50,60,-10
C03388,20,37,-17
C03389,20,21,-1
C03390,120,36,84
C03391,20,6,14
C03392,50,30,20
C03393,50,43,7
C03394,50,67,-17
C03395,50,21,29
C03396,50,38,12
C03397,20,23,-3
C03398,20,66,-46
C03399,120,36,84
C03400,120,54,66
C03401,20,49,-29
C03402,20,58,-38
C03403,120,5,115
C03404,50,70,-20
C03405,120,44,76
C03406,120,28,92
C03407,20,56,-36
C03408,120,6,114
C03409,120,65,55
C03410,20,31,-11
C03411,50,70,-20
C03412,50,37,13
C03413,50,38,12
C03414,20,66,-46
C03415,120,36,84
C03416,50,7,43
C03417,120,59,61
C03418,20,31,-11
C03419,50,12,38
C03420,50,24,26
C03421,120,56,64
C03422,50,21,29
C03423,20,37,-17
C03424,120,59,61
C03425,120,79,41
C03426,50,77,-27
C03427,50,75,-25
C03428,50,20,30
C03429,50,68,-18
C03430,120,44,76
C03431,120,62,58
C03432,50,27,23
C03433,120,11,109
C03434,20,63,-43
C03435,120,63,57
C03436,20,7,13
C03437,20,34,-14
C03438,20,14,6
C03439,50,17,33
C03440,120,43,77
C03441,20,68,-48
C03442,50,29,21
C03443,120,45,75
C03444,120,44,76
C03445,50,66,-16
C03446,120,44,76
C03447,50,38,12
C03448,50,7,43
C03449,50,56,-6
C03450,120,50,70
C03451,50,73,-23
C03452,50,45,5
C03453,120,64,56
C03454,20,33,-13
C03455,50,12,38
C03456,50,8,42
C03457,20,29,-9
C03458,120,54,66
C03459,120,27,93
C03460,120,29,91
C03461,50,74,-24
C03462,20,25,-5
C03463,120,60,60
C03464,20,7,13
C03465,120,25,95
C03466,50,53,-3
C03467,120,50,70
C03468,20,72,-52
C03469,20,35,-15
C03470,20,50,-30
C03471,50,79,-29
C03472,120,48,72
C03473,50,49,1
C03474,50,79,-29
C03475,20,53,-33
C03476,20,8,12
C03477,50,61,-11
C03478,50,60,-10
C03479,120,42,78
C03480,20,10,10
C03481,20,28,-8
C03482,20,56,-36
C03483,120,43,77
C03484,120,77,43
C03485,20,41,-21
C03486,20,38,-18
C03487,50,44,6
C03488,50,44,6
C03489,120,41,79
C03490,20,54,-34
C03491,50,15,35
C03492,50,63,-13
C03493,20,30,-10
C03494,20,64,-44
C03495,50,12,38
C03496,20,32,-12
C03497,20,64,-44
C03498,120,14,106
C03499,50,67,-17
C03500,50,65,-15
C03501,120,79,41
C03502,120,30,90
C03503,50,27,23
C03504,50,67,-17
C03505,20,23,-3
C03506,20,22,-2
C03507,50,54,-4
C03508,20,23,-3
C03509,20,19,1
C03510,20,20,0
C03511,120,24,96
C03512,50,23,27
C03513,50,79,-29
C03514,50,75,-25
C03515,20,23,-3
C03516,20,35,-15
C03517,120,56,64
C03518,120,52,68
C03519,50,12,38
C03520,120,54,66
C03521,120,65,55
C03522,20,12,8
C03523,50,17,33
C03524,50,78,-28
C03525,120,23,97
C03526,20,54,-34
C03527,120,27,93
C03528,120,61,59
C03529,50,34,16
C03530,20,33,-13
C03531,120,65,55
C03532,120,39,81
C03533,20,13,7
C03534,120,76,44
C03535,50,29,21
C03536,120,68,52
C03537,50,41,9
C03538,50,42,8
C03539,50,12,38
C03540,50,79,-29
C03541,50,44,6
C03542,50,27,23
C03543,120,49,71
C03544,20,5,15
C03545,120,53,67
C03546,20,13,7
C03547,120,44,76
C03548,20,32,-12
C03549,120,12,108
C03550,50,41,9
C03551,20,75,-55
C03552,120,22,98
C03553,50,72,-22
C03554,120,79,41
C03555,20,48,-28
C03556,120,20,100
C03557,120,56,64
C03558,50,57,-7
C03559,50,22,28
C03560,50,44,6
C03561,20,65,-45
C03562,50,29,21
C03563,20,39,-19
C03564,50,75,-25
C03565,50,31,19
C03566,50,14,36
C03567,50,79,-29
C03568,20,24,-4
C03569,20,37,-17
C03570,20,15,5
C03571,50,73,-23
C03572,50,71,-21
C03573,50,63,-13
C03574,20,70,-50
C03575,120,57,63
C03576,120,42,78
C03577,120,14,106
C03578,20,10,10
C03579,120,38,82
C03580,20,53,-33
C03581,20,36,-16
C03582,50,33,17
C03583,50,69,-19
C03584,20,37,-17
C03585,120,21,99
C03586,20,53,-33
C03587,20,20,0
C03588,120,11,109
C03589,50,17,33
C03590,20,8,12
C03591,50,67,-17
C03592,50,73,-23
C03593,50,77,-27
C03594,20,19,1
C03595,120,9,111
C03596,120,46,74
C03597,50,22,28
C03598,50,76,-26
C03599,120,12,108
C03600,50,72,-22
C03601,120,30,90
C03602,120,79,41
C03603,20,74,-54
C03604,50,37,13
C03605,50,26,24
C03606,20,73,-53
C03607,120,5,115
C03608,50,39,11
C03609,20,60,-40
C03610,120,71,49
C03611,20,7,13
C03612,20,75,-55
C03613,20,5,15
C03614,20,46,-26
C03615,120,62,58
C03616,20,68,-48
C03617,120,8,112
C03618,20,21,-1
C03619,20,44,-24
C03620,50,38,12
C03621,50,60,-10
C03622,50,15,35
C03623,50,44,6
C03624,20,17,3
C03625,20,28,-8
C03626,120,38,82
C03627,20,12,8
C03628,120,11,109
C03629,20,66,-46
C03630,20,50,-30
C03631,120,75,45
C03632,50,17,33
C03633,20,6,14
C03634,50,6,44
C03635,120,33,87
C03636,20,62,-42
C03637,120,6,114
C03638,20,63,-43
C03639,120,57,63
C03640,120,72,48
C03641,50,65,-15
C03642,50,53,-3
C03643,50,50,0
C03644,20,76,-56
C03645,120,63,57
C03646,50,52,-2
C03647,20,13,7
C03648,50,22,28
C03649,20,54,-34
C03650,120,79,41
C03651,120,31,89
C03652,120,36,84
C03653,20,70,-50
C03654,120,70,50
C03655,20,26,-6
C03656,20,28,-8
C03657,20,79,-59
C03658,120,17,103
C03659,120,19,101
C03660,120,53,67
C03661,20,21,-1
C03662,120,43,77
C03663,20,77,-57
C03664,120,8,112
C03665,20,61,-41
C03666,50,19,31
C03667,120,47,73
C03668,120,35,85
C03669,20,10,10
C03670,20,63,-43
C03671,20,69,-49
C03672,50,34,16
C03673,120,62,58
C03674,20,60,-40
C03675,50,73,-23
C03676,50,40,10
C03677,20,50,-30
C03678,120,78,42
C03679,20,5,15
C03680,20,16,4
C03681,20,71,-51
C03682,50,14,36
C03683,50,5,45
C03684,120,23,97
C03685,50,59,-9
C03686,20,53,-33
C03687,50,59,-9
C03688,120,72,48
C03689,20,45,-25
C03690,20,59,-39
C03691,50,78,-28
C03692,50,78,-28
C03693,120,73,47
C03694,20,47,-27
C03695,120,61,59
C03696,50,52,-2
C03697,20,54,-34
C03698,50,73,-23
C03699,20,12,8
C03700,120,60,60
C03701,20,30,-10
C03702,50,27,23
C03703,20,45,-25
C03704,120,63,57
C03705,50,22,28
C03706,120,75,45
C03707,20,75,-55
C03708,20,12,8
C03709,20,62,-42
C03710,20,21,-1
C03711,50,55,-5
C03712,20,37,-17
C03713,50,34,16
C03714,50,70,-20
C03715,50,64,-14
C03716,20,50,-30
C03717,20,26,-6
C03718,120,36,84
C03719,20,29,-9
C03720,20,12,8
C03721,20,67,-47
C03722,50,33,17
C03723,120,44,76
C03724,20,49,-29
C03725,120,6,114
C03726,50,53,-3
C03727,120,35,85
C03728,120,72,48
C03729,120,13,107
C03730,120,14,106
C03731,120,55,65
C03732,50,74,-24
C03733,20,48,-28
C03734,120,30,90
C03735,50,79,-29
C03736,50,25,25
C03737,20,34,-14
C03738,50,75,-25
C03739,20,19,1
C03740,120,63,57
C03741,50,74,-24
C03742,50,24,26
C03743,50,73,-23
C03744,120,57,63
C03745,20,79,-59
C03746,20,6,14
C03747,50,34,16
C03748,50,12,38
C03749,120,44,76
C03750,120,12,108
C03751,20,21,-1
C03752,50,34,16
C03753,50,5,45
C03754,50,73,-23
C03755,50,68,-18
C03756,120,40,80
C03757,120,53,67
C03758,20,28,-8
C03759,50,8,42
C03760,120,66,54
C03761,50,13,37
C03762,20,30,-10
C03763,50,51,-1
C03764,120,20,100
C03765,120,41,79
C03766,20,74,-54
C03767,20,15,5
C03768,50,6,44
C03769,50,27,23
C03770,120,51,69
C03771,120,66,54
C03772,120,43,77
C03773,20,10,10
C03774,20,40,-20
C03775,20,66,-46
C03776,50,64,-14
C03777,20,40,-20
C03778,50,76,-26
C03779,50,35,15
C03780,50,44,6
C03781,20,64,-44
C03782,120,17,103
C03783,20,41,-21
C03784,20,65,-45
C03785,20,22,-2
C03786,50,22,28
C03787,120,38,82
C03788,20,58,-38
C03789,20,35,-15
C03790,50,41,9
C03791,20,72,-52
C03792,20,76,-56
C03793,50,62,-12
C03794,20,57,-37
C03795,120,66,54
C03796,50,11,39
C03797,120,35,85
C03798,20,44,-24
C03799,50,54,-4
C03800,50,13,37
C03801,20,69,-49
C03802,120,29,91
C03803,20,12,8
C03804,50,43,7
C03805,50,36,14
C03806,50,12,38
C03807,20,17,3
C03808,20,71,-51
C03809,20,70,-50
C03810,120,32,88
C03811,120,8,112
C03812,120,27,93
C03813,50,38,12
C03814,120,59,61
C03815,50,75,-25
C03816,120,62,58
C03817,120,77,43
C03818,50,23,27
C03819,20,13,7
C03820,120,27,93
C03821,50,79,-29
C03822,20,17,3
C03823,20,35,-15
C03824,20,76,-56
C03825,50,23,27
C03826,120,9,111
C03827,120,43,77
C03828,120,18,102
C03829,20,26,-6
C03830,120,26,94
C03831,50,9,41
C03832,120,66,54
C03833,120,56,64
C03834,120,43,77
C03835,120,30,90
C03836,50,60,-10
C03837,120,16,104
C03838,20,53,-33
C03839,120,16,104
C03840,20,9,11
C03841,20,55,-35
C03842,20,8,12
C03843,50,29,21
C03844,20,28,-8
C03845,20,60,-40
C03846,120,23,97
C03847,50,27,23
C03848,50,50,0
C03849,50,22,28
C03850,20,65,-45
C03851,20,75,-55
C03852,20,49,-29
C03853,120,50,70
C03854,20,21,-1
C03855,50,19,31
C03856,120,77,43
C03857,120,38,82
C03858,50,12,38
C03859,20,54,-34
C03860,120,15,105
C03861,50,46,4
C03862,20,47,-27
C03863,120,39,81
C03864,120,63,57
C03865,120,16,104
C03866,120,77,43
C03867,120,16,104
C03868,20,32,-12
C03869,50,50,0
C03870,120,44,76
C03871,50,33,17
C03872,50,74,-24
C03873,50,20,30
C03874,20,50,-30
C03875,50,69,-19
C03876,50,33,17
C03877,50,56,-6
C03878,120,44,76
C03879,120,10,110
C03880,50,31,19
C03881,20,41,-21
C03882,120,26,94
C03883,120,11,109
C03884,50,5,45
C03885,50,52,-2
C03886,20,55,-35
C03887,120,18,102
C03888,50,16,34
C03889,120,53,67
C03890,50,45,5
C03891,50,72,-22
C03892,20,6,14
C03893,120,66,54
C03894,120,61,59
C03895,50,18,32
C03896,20,48,-28
C03897,20,70,-50
C03898,20,79,-59
C03899,120,41,79
C03900,50,51,-1
C03901,50,65,-15
C03902,20,31,-11
C03903,20,53,-33
C03904,20,64,-44
C03905,120,74,46
C03906,50,75,-25
C03907,20,49,-29
C03908,20,5,15
C03909,50,17,33
C03910,120,42,78
C03911,120,21,99
C03912,120,42,78
C03913,50,5,45
C03914,120,5,115
C03915,20,34,-14
C03916,120,11,109
C03917,50,24,26
C03918,120,48,72
C03919,50,77,-27
C03920,50,17,33
C03921,120,43,77
C03922,20,24,-4
C03923,50,9,41
C03924,120,56,64
C03925,50,29,21
C03926,120,16,104
C03927,20,60,-40
C03928,50,5,45
C03929,20,76,-56
C03930,20,53,-33
C03931,20,71,-51
C03932,20,26,-6
C03933,20,35,-15
C03934,120,5,115
C03935,20,31,-11
C03936,120,6,114
C03937,20,5,15
C03938,20,46,-26
C03939,50,12,38
C03940,120,39,81
C03941,20,39,-19
C03942,20,11,9
C03943,20,27,-7
C03944,120,27,93
C03945,120,50,70
C03946,120,23,97
C03947,50,76,-26
C03948,50,17,33
C03949,20,54,-34
C03950,120,35,85
C03951,120,75,45
C03952,50,42,8
C03953,20,61,-41
C03954,120,12,108
C03955,120,18,102
C03956,20,55,-35
C03957,50,13,37
C03958,50,17,33
C03959,120,70,50
C03960,20,42,-22
C03961,20,25,-5
C03962,20,33,-13
C03963,120,54,66
C03964,50,68,-18
C03965,50,13,37
C03966,50,19,31
C03967,50,57,-7
C03968,50,57,-7
C03969,120,75,45
C03970,120,7,113
C03971,50,26,24
C03972,50,43,7
C03973,120,13,107
C03974,50,38,12
C03975,50,16,34
C03976,50,38,12
C03977,20,49,-29
C03978,50,54,-4
C03979,20,32,-12
C03980,50,43,7
C03981,50,7,43
C03982,120,51,69
C03983,120,16,104
C03984,120,47,73
C03985,20,71,-51
C03986,20,22,-2
C03987,50,14,36
C03988,20,8,12
C03989,120,16,104
C03990,20,57,-37
C03991,50,55,-5
C03992,20,20,0
C03993,120,21,99
C03994,50,30,20
C03995,20,6,14
C03996,50,33,17
C03997,50,51,-1
C03998,20,15,5
C03999,50,38,12
C04000,20,75,-55
C04001,120,33,87
C04002,120,53,67
C04003,20,20,0
C04004,20,79,-59
C04005,50,18,32
C04006,20,17,3
C04007,50,39,11
C04008,120,56,64
C04009,20,29,-9
C04010,120,63,57
C04011,20,72,-52
C04012,120,46,74
C04013,20,52,-32
C04014,20,49,-29
C04015,50,76,-26
C04016,50,76,-26
C04017,20,33,-13
C04018,50,7,43
C04019,20,25,-5
C04020,20,35,-15
C04021,120,17,103
C04022,50,52,-2
C04023,50,28,22
C04024,120,6,114
C04025,20,7,13
C04026,50,30,20
C04027,20,6,14
C04028,50,37,13
C04029,50,38,12
C04030,20,42,-22
C04031,20,24,-4
