customer_id,country,industry,signup_date,company_size
C05290,UK,Retail,2022-11-30,Large
C05291,Germany,Healthcare,2022-03-18,Small
C05292,India,Retail,2023-06-23,Small
C05293,USA,Retail,2024-05-05,Medium
C05294,Germany,Retail,2022-06-04,Small
C05295,India,Retail,2022-03-13,Large
C05296,UK,Healthcare,2023-05-16,Small
C05297,UK,Education,2023-03-23,Medium
C05298,Germany,Retail,2023-11-23,Small
C05299,UK,Finance,2023-07-13,Large
C05300,Canada,Healthcare,2024-01-24,Small
C05301,Germany,Education,2022-12-25,Small
C05302,India,Retail,2022-10-04,Small
C05303,Germany,Education,2024-06-01,Medium
C05304,USA,Finance,2022-11-09,Medium
C05305,Germany,Healthcare,2022-04-15,Medium
C05306,UK,Healthcare,2024-08-28,Medium
C05307,UK,Education,2022-04-05,Large
C05308,Canada,Retail,2022-08-07,Large
C05309,Canada,Tech,2023-11-13,Medium
C05310,Canada,Healthcare,2024-05-27,Medium
C05311,India,Tech,2024-08-01,Medium
C05312,Canada,Healthcare,2024-03-05,Small
C05313,India,Retail,2022-05-08,Large
C05314,Canada,Retail,2022-07-19,Small
C05315,India,Healthcare,2024-07-17,Medium
C05316,Germany,Education,2022-11-28,Large
C05317,Germany,Retail,2023-07-01,Medium
C05318,UK,Retail,2024-05-15,Small
C05319,India,Finance,2023-10-18,Large
C05320,USA,Retail,2022-10-19,Small
C05321,UK,Finance,2022-03-07,Large
C05322,Germany,Retail,2024-08-29,Medium
C05323,India,Retail,2024-01-01,Large
C05324,Canada,Education,2023-07-22,Small
C05325,USA,Education,2023-10-19,Small
C05326,Germany,Retail,2023-02-08,Small
C05327,UK,Healthcare,2023-12-26,Small
C05328,India,Healthcare,2023-08-29,Medium
C05329,USA,Retail,2023-09-10,Small
C05330,India,Healthcare,2023-08-19,Medium
C05331,Canada,Retail,2023-10-10,Large
C05332,UK,Education,2022-05-26,Small
C05333,India,Tech,2024-01-31,Large
C05334,Germany,Finance,2023-06-14,Large
C05335,UK,Healthcare,2023-02-06,Medium
C05336,Germany,Healthcare,2022-05-05,Small
C05337,India,Education,2023-05-29,Medium
C05338,UK,Healthcare,2022-11-28,Small
C05339,Germany,Retail,2023-04-25,Large
C05340,Canada,Retail,2023-12-13,Medium
C05341,Canada,Tech,2024-08-04,Small
C05342,India,Tech,2023-10-12,Large
C05343,UK,Tech,2023-12-16,Medium
C05344,USA,Retail,2023-02-02,Medium
C05345,UK,Tech,2024-03-04,Medium
C05346,Canada,Tech,2024-03-25,Medium
C05347,Germany,Retail,2022-01-30,Large
C05348,USA,Education,2022-02-25,Large
C05349,India,Healthcare,2023-09-23,Large
C05350,USA,Finance,2024-07-26,Large
C05351,India,Retail,2022-05-12,Small
C05352,USA,Retail,2022-08-19,Large
C05353,India,Finance,2023-01-30,Medium
C05354,India,Finance,2022-06-01,Medium
C05355,USA,Tech,2023-05-17,Medium
C05356,USA,Finance,2024-09-08,Medium
C05357,India,Healthcare,2024-08-20,Small
C05358,Canada,Healthcare,2024-07-21,Medium
C05359,USA,Healthcare,2023-05-21,Medium
C05360,UK,Healthcare,2023-01-21,Medium
C05361,Germany,Healthcare,2024-06-26,Large
C05362,India,Tech,2023-06-17,Large
C05363,India,Retail,2024-08-22,Small
C05364,Germany,Finance,2024-08-24,Small
C05365,Canada,Retail,2023-03-24,Small
C05366,Germany,Finance,2023-08-03,Medium
C05367,USA,Tech,2022-05-06,Small
C05368,Germany,Tech,2023-07-09,Large
C05369,India,Education,2023-11-25,Large
C05370,Germany,Education,2023-05-04,Large
C05371,UK,Tech,2023-09-04,Medium
C05372,USA,Tech,2024-06-09,Medium
C05373,Germany,Finance,2023-03-22,Small
C05374,India,Tech,2023-04-15,Small
C05375,USA,Retail,2022-12-15,Small
C05376,India,Finance,2023-05-23,Small
C05377,Canada,Tech,2023-04-02,Medium
C05378,UK,Finance,2024-09-12,Large
C05379,Canada,Finance,2024-06-26,Medium
C05380,UK,Healthcare,2024-01-22,Small
C05381,Germany,Education,2023-01-20,Medium
C05382,USA,Finance,2023-12-13,Large
C05383,Germany,Finance,2024-07-17,Medium
C05384,UK,Healthcare,2023-03-24,Large
C05385,UK,Tech,2023-09-20,Small
C05386,UK,Finance,2022-04-25,Medium
C05387,India,Healthcare,2023-03-28,Small
C05388,USA,Retail,2023-10-16,Small
C05389,Germany,Healthcare,2022-04-29,Large
C05390,Germany,Education,2022-04-03,Large
C05391,Canada,Education,2024-06-28,Small
C05392,UK,Tech,2023-06-05,Large
C05393,UK,Tech,2023-08-08,Large
C05394,UK,Education,2023-06-22,Small
C05395,Germany,Education,2023-03-09,Small
C05396,Canada,Finance,2024-01-21,Large
C05397,India,Education,2024-05-23,Small
C05398,USA,Tech,2022-05-25,Small
C05399,India,Education,2022-03-09,Large
C05400,Germany,Tech,2023-12-01,Medium
C05401,UK,Retail,2024-05-27,Medium
C05402,USA,Education,2022-05-11,Small
C05403,Germany,Tech,2024-01-03,Large
C05404,Germany,Healthcare,2022-10-08,Small
C05405,Germany,Finance,2024-02-28,Large
C05406,USA,Tech,2023-10-14,Small
C05407,USA,Education,2023-07-20,Small
C05408,Canada,Education,2023-05-28,Large
C05409,Canada,Retail,2023-10-02,Small
C05410,India,Healthcare,2022-01-01,Medium
C05411,USA,Tech,2023-11-16,Medium
C05412,USA,Healthcare,2024-07-30,Large
C05413,USA,Retail,2023-03-08,Small
C05414,Canada,Finance,2023-01-26,Medium
C05415,Germany,Healthcare,2022-09-23,Large
C05416,UK,Retail,2023-02-03,Large
C05417,Canada,Tech,2024-03-18,Large
C05418,USA,Finance,2022-09-13,Medium
C05419,Canada,Education,2023-01-30,Medium
C05420,India,Retail,2024-08-09,Medium
C05421,USA,Education,2022-06-23,Medium
C05422,India,Finance,2022-02-14,Small
C05423,USA,Retail,2024-05-04,Medium
C05424,Canada,Retail,2022-05-21,Large
C05425,Germany,Finance,2023-06-23,Small
C05426,UK,Tech,2024-01-15,Medium
C05427,India,Retail,2023-12-22,Small
C05428,Canada,Finance,2022-02-19,Large
C05429,Germany,Healthcare,2022-03-02,Medium
C05430,Canada,Education,2022-08-31,Small
C05431,India,Retail,2022-09-26,Medium
C05432,UK,Healthcare,2022-05-20,Small
C05433,Canada,Retail,2022-06-06,Small
C05434,USA,Tech,2023-08-20,Large
C05435,Germany,Finance,2023-08-19,Large
C05436,Canada,Retail,2022-10-03,Medium
C05437,Germany,Finance,2022-01-31,Medium
C05438,USA,Retail,2022-01-08,Small
C05439,UK,Tech,2024-03-02,Large
C05440,UK,Tech,2023-12-16,Large
C05441,USA,Healthcare,2024-07-23,Small
C05442,Germany,Tech,2022-02-02,Large
C05443,Canada,Finance,2024-03-20,Large
C05444,USA,Tech,2023-10-17,Small
C05445,India,Retail,2023-03-28,Medium
C05446,Germany,Tech,2023-03-25,Medium
C05447,UK,Finance,2024-07-16,Medium
C05448,USA,Retail,2024-06-25,Small
C05449,UK,Healthcare,2024-05-11,Medium
C05450,Germany,Healthcare,2022-02-06,Small
C05451,UK,Healthcare,2023-10-21,Small
C05452,USA,Retail,2024-08-04,Large
C05453,Germany,Healthcare,2024-01-10,Large
C05454,India,Tech,2022-02-03,Medium
C05455,USA,Retail,2023-03-31,Small
C05456,Canada,Retail,2023-03-20,Medium
C05457,USA,Retail,2022-08-25,Medium
C05458,Germany,Education,2022-07-31,Large
C05459,USA,Finance,2024-03-31,Medium
C05460,India,Education,2022-05-20,Medium
C05461,India,Education,2023-12-03,Large
C05462,Canada,Education,2023-08-31,Medium
C05463,UK,Finance,2023-12-07,Medium
C05464,Germany,Education,2024-09-08,Small
C05465,Germany,Healthcare,2022-12-27,Medium
C05466,UK,Retail,2022-10-31,Large
C05467,India,Retail,2022-10-23,Large
C05468,India,Tech,2022-06-01,Small
C05469,USA,Healthcare,2024-08-03,Large
C05470,Canada,Finance,2022-08-11,Large
C05471,Canada,Retail,2022-07-15,Large
C05472,Canada,Education,2023-08-23,Medium
C05473,USA,Tech,2022-10-26,Small
C05474,Canada,Tech,2023-06-13,Small
C05475,UK,Retail,2023-05-03,Small
C05476,USA,Healthcare,2022-07-30,Small
C05477,UK,Tech,2022-08-20,Large
C05478,USA,Retail,2024-05-19,Medium
C05479,Canada,Healthcare,2023-11-26,Large
C05480,UK,Retail,2023-11-05,Large
C05481,UK,Retail,2023-01-02,Large
C05482,UK,Healthcare,2023-04-26,Large
C05483,USA,Healthcare,2023-08-05,Small
C05484,Germany,Healthcare,2023-07-26,Small
C05485,Canada,Retail,2022-06-28,Medium
C05486,UK,Tech,2023-04-29,Large
C05487,Germany,Finance,2023-08-12,Small
C05488,Canada,Finance,2023-05-10,Medium
C05489,Canada,Retail,2024-08-26,Large
C05490,UK,Retail,2023-07-01,Large
C05491,UK,Tech,2024-07-18,Small
C05492,USA,Healthcare,2022-01-16,Large
C05493,Germany,Retail,2023-04-11,Large
C05494,Germany,Education,2023-02-06,Small
C05495,UK,Healthcare,2022-10-21,Medium
C05496,Canada,Retail,2022-06-20,Medium
C05497,UK,Education,2022-02-01,Small
C05498,Canada,Tech,2022-09-20,Small
C05499,Canada,Education,2022-08-03,Medium
C05500,UK,Retail,2024-09-09,Medium
C05501,India,Finance,2023-07-12,Small
C05502,Germany,Retail,2022-07-08,Small
C05503,Canada,Finance,2024-02-25,Small
C05504,Canada,Tech,2023-08-06,Large
C05505,India,Tech,2024-03-18,Small
C05506,USA,Healthcare,2023-08-23,Large
C05507,India,Healthcare,2024-04-25,Medium
C05508,India,Finance,2024-08-03,Medium
C05509,Canada,Finance,2022-09-18,Small
C05510,Germany,Tech,2022-07-01,Small
C05511,India,Education,2023-05-20,Medium
C05512,USA,Finance,2022-12-08,Medium
C05513,UK,Finance,2024-08-11,Medium
C05514,India,Education,2022-01-22,Medium
C05515,India,Healthcare,2022-03-15,Small
C05516,USA,Healthcare,2023-08-25,Large
C05517,Germany,Finance,2024-04-26,Medium
C05518,India,Healthcare,2022-06-15,Medium
C05519,India,Healthcare,2022-08-22,Large
C05520,Germany,Healthcare,2023-01-10,Small
C05521,USA,Tech,2023-03-09,Large
C05522,India,Retail,2023-10-03,Small
C05523,Germany,Finance,2022-11-30,Small
C05524,India,Finance,2024-03-14,Small
C05525,UK,Tech,2023-08-30,Small
C05526,Canada,Retail,2023-06-24,Small
C05527,UK,Retail,2024-05-15,Medium
C05528,India,Tech,2022-02-04,Small
C05529,USA,Education,2023-03-20,Medium
C05530,Canada,Education,2022-08-19,Small
C05531,UK,Retail,2022-11-14,Medium
C05532,Germany,Education,2022-12-09,Large
C05533,USA,Education,2023-03-06,Large
C05534,UK,Education,2024-05-25,Medium
C05535,Germany,Retail,2024-09-05,Small
C05536,India,Education,2023-09-29,Medium
C05537,Germany,Finance,2023-04-11,Medium
C05538,UK,Retail,2022-03-20,Small
C05539,UK,Tech,2024-06-11,Large
C05540,India,Education,2023-07-27,Medium
C05541,Germany,Healthcare,2023-03-25,Large
C05542,Germany,Retail,2023-12-30,Large
C05543,India,Tech,2022-10-09,Large
C05544,Germany,Finance,2023-11-06,Medium
C05545,India,Tech,2022-02-26,Medium
C05546,USA,Education,2024-09-01,Small
C05547,UK,Healthcare,2022-07-10,Small
C05548,USA,Education,2023-10-06,Medium
C05549,Canada,Tech,2023-04-08,Small
C05550,Canada,Retail,2022-02-11,Large
C05551,Canada,Healthcare,2023-05-01,Large
C05552,India,Healthcare,2022-06-22,Medium
C05553,Germany,Tech,2023-11-10,Large
C05554,USA,Education,2022-09-07,Medium
C05555,USA,Tech,2023-05-25,Medium
C05556,USA,Healthcare,2023-05-17,Medium
C05557,USA,Tech,2022-07-12,Large
C05558,Canada,Healthcare,2024-02-29,Medium
C05559,USA,Education,2024-06-25,Medium
C05560,Germany,Retail,2024-01-20,Small
C05561,Canada,Retail,2024-01-12,Large
C05562,USA,Tech,2022-06-14,Medium
C05563,India,Healthcare,2024-01-25,Small
C05564,UK,Retail,2022-03-31,Medium
C05565,UK,Healthcare,2023-11-22,Large
C05566,UK,Education,2024-09-13,Small
C05567,Canada,Tech,2022-02-27,Small
C05568,USA,Healthcare,2024-08-30,Medium
C05569,Canada,Tech,2022-09-20,Medium
C05570,Germany,Healthcare,2023-10-10,Large
C05571,India,Healthcare,2024-01-20,Large
C05572,India,Education,2024-03-29,Medium
C05573,UK,Tech,2022-08-31,Small
C05574,UK,Finance,2023-10-25,Large
C05575,UK,Healthcare,2024-05-07,Large
C05576,USA,Healthcare,2024-05-25,Small
C05577,Germany,Retail,2024-01-29,Medium
C05578,Germany,Tech,2022-08-07,Large
C05579,Germany,Finance,2022-01-09,Small
C05580,Germany,Education,2023-03-06,Large
C05581,UK,Finance,2024-03-16,Small
C05582,India,Education,2024-05-28,Large
C05583,UK,Finance,2022-01-13,Medium
C05584,Germany,Finance,2024-02-14,Small
C05585,UK,Tech,2024-06-25,Large
C05586,Germany,Retail,2024-08-27,Large
C05587,Canada,Finance,2022-08-13,Small
C05588,India,Healthcare,2024-01-13,Small
C05589,Canada,Healthcare,2023-11-21,Medium
C05590,USA,Healthcare,2024-01-29,Small
C05591,UK,Retail,2022-03-08,Large
C05592,USA,Finance,2024-03-19,Medium
C05593,UK,Education,2023-10-31,Small
C05594,Canada,Education,2023-11-08,Large
C05595,Germany,Tech,2023-05-18,Small
C05596,Germany,Retail,2022-07-03,Large
C05597,UK,Finance,2022-07-27,Large
C05598,Germany,Healthcare,2023-06-12,Medium
C05599,Canada,Retail,2022-10-27,Medium
C05600,Germany,Retail,2024-03-28,Small
C05601,Canada,Finance,2022-08-29,Medium
C05602,USA,Tech,2023-03-31,Small
C05603,Canada,Tech,2024-09-01,Medium
C05604,India,Tech,2024-01-12,Medium
C05605,India,Healthcare,2024-06-20,Small
C05606,India,Healthcare,2023-06-14,Medium
C05607,UK,Finance,2023-10-21,Medium
C05608,UK,Tech,2022-09-01,Medium
C05609,UK,Finance,2023-07-17,Medium
C05610,Canada,Tech,2024-08-19,Small
C05611,UK,Retail,2024-02-10,Large
C05612,USA,Education,2022-08-26,Small
C05613,India,Education,2022-09-03,Small
C05614,Canada,Tech,2022-12-11,Small
C05615,India,Finance,2023-04-29,Medium
C05616,UK,Healthcare,2022-11-06,Medium
C05617,Canada,Tech,2023-07-15,Large
C05618,Germany,Tech,2022-10-11,Medium
C05619,USA,Healthcare,2022-02-07,Large
C05620,UK,Tech,2024-03-06,Large
C05621,UK,Retail,2022-02-01,Medium
C05622,USA,Healthcare,2022-08-31,Large
C05623,USA,Retail,2023-07-07,Small
C05624,Germany,Education,2022-10-19,Small
C05625,UK,Healthcare,2023-09-07,Small
C05626,UK,Healthcare,2022-10-19,Large
C05627,India,Finance,2023-09-11,Large
C05628,Canada,Finance,2024-01-28,Small
C05629,Canada,Healthcare,2023-01-17,Medium
C05630,India,Education,2023-08-22,Small
C05631,Canada,Tech,2023-08-01,Medium
C05632,USA,Finance,2022-05-18,Medium
C05633,Canada,Education,2024-04-17,Large
C05634,Canada,Education,2022-07-19,Large
C05635,India,Finance,2022-12-01,Medium
C05636,Germany,Tech,2023-08-28,Medium
C05637,Canada,Finance,2023-03-23,Medium
C05638,Canada,Education,2022-12-14,Large
C05639,Germany,Retail,2022-10-05,Small
C05640,India,Finance,2024-09-20,Medium
C05641,Germany,Education,2023-06-16,Large
C05642,India,Finance,2024-03-11,Small
C05643,USA,Education,2023-02-03,Large
C05644,India,Tech,2023-01-26,Small
C05645,USA,Education,2024-09-10,Large
C05646,USA,Healthcare,2023-08-25,Small
C05647,India,Retail,2023-07-16,Medium
C05648,UK,Education,2022-01-10,Large
C05649,India,Finance,2023-08-14,Small
C05650,Canada,Finance,2023-07-03,Small
C05651,Canada,Education,2022-02-28,Small
C05652,UK,Healthcare,2022-03-29,Medium
C05653,USA,Education,2023-04-04,Large
C05654,UK,Tech,2022-04-14,Small
C05655,Canada,Healthcare,2024-04-10,Medium
C05656,UK,Education,2024-02-28,Medium
C05657,India,Retail,2022-04-14,Medium
C05658,UK,Healthcare,2022-09-11,Medium
C05659,USA,Education,2024-01-12,Medium
C05660,India,Retail,2022-12-01,Medium
C05661,Germany,Education,2023-04-08,Medium
C05662,Canada,Tech,2023-07-03,Large
C05663,Canada,Finance,2022-10-28,Large
C05664,UK,Education,2023-10-16,Medium
C05665,India,Healthcare,2023-07-09,Small
C05666,Germany,Education,2023-09-20,Small
C05667,India,Education,2022-12-07,Small
C05668,Canada,Education,2023-05-07,Medium
C05669,India,Education,2022-03-25,Small
C05670,Germany,Healthcare,2024-07-17,Large
C05671,UK,Healthcare,2022-09-16,Large
C05672,USA,Education,2022-12-26,Large
C05673,India,Finance,2022-03-28,Large
C05674,USA,Education,2023-03-04,Medium
C05675,Canada,Healthcare,2023-01-02,Large
C05676,UK,Tech,2022-12-09,Small
C05677,UK,Education,2022-12-13,Small
C05678,India,Education,2024-03-13,Large
C05679,UK,Education,2024-07-09,Large
C05680,India,Education,2022-04-06,Large
C05681,India,Retail,2022-09-12,Small
C05682,USA,Education,2024-05-03,Small
C05683,UK,Healthcare,2022-05-16,Large
C05684,India,Healthcare,2022-09-05,Small
C05685,USA,Retail,2023-05-14,Small
C05686,Germany,Education,2024-06-02,Medium
C05687,USA,Finance,2024-08-15,Large
C05688,USA,Education,2023-05-01,Large
C05689,India,Healthcare,2023-02-06,Medium
C05690,Canada,Tech,2023-08-27,Medium
C05691,Canada,Tech,2023-02-16,Small
C05692,Canada,Finance,2024-08-28,Medium
C05693,USA,Education,2024-06-26,Large
C05694,India,Retail,2023-03-24,Large
C05695,UK,Education,2022-09-04,Large
C05696,USA,Finance,2024-02-09,Small
C05697,USA,Finance,2023-11-30,Small
C05698,India,Finance,2023-02-25,Large
C05699,Germany,Tech,2022-05-04,Large
C05700,USA,Education,2022-09-17,Small
C05701,Germany,Education,2022-06-18,Small
C05702,Germany,Retail,2024-07-29,Medium
C05703,Canada,Finance,2024-05-26,Small
C05704,India,Finance,2022-04-21,Small
C05705,Germany,Healthcare,2022-10-17,Large
C05706,India,Healthcare,2023-08-22,Large
C05707,Canada,Tech,2022-01-13,Large
C05708,India,Education,2022-09-20,Medium
C05709,USA,Retail,2024-03-10,Small
C05710,Germany,Retail,2022-01-23,Medium
C05711,India,Finance,2024-08-02,Small
C05712,UK,Retail,2022-07-19,Small
C05713,India,Finance,2022-08-30,Large
C05714,Germany,Education,2022-08-27,Small
C05715,Canada,Retail,2022-10-30,Medium
C05716,Canada,Finance,2022-06-14,Large
C05717,Germany,Education,2024-01-08,Medium
C05718,USA,Education,2022-06-25,Medium
C05719,USA,Finance,2022-01-29,Large
C05720,Canada,Finance,2023-11-08,Small
C05721,Canada,Tech,2023-06-19,Medium
C05722,Germany,Education,2022-10-21,Small
C05723,USA,Finance,2023-04-22,Large
C05724,Canada,Education,2023-01-18,Small
C05725,USA,Retail,2023-07-10,Small
C05726,Canada,Healthcare,2024-02-12,Large
C05727,India,Healthcare,2023-11-23,Small
C05728,UK,Finance,2022-10-23,Medium
C05729,India,Finance,2023-10-13,Medium
C05730,Canada,Education,2022-11-30,Medium
C05731,UK,Finance,2022-09-05,Small
C05732,UK,Education,2022-08-29,Medium
C05733,Canada,Finance,2022-04-16,Small
C05734,Canada,Education,2024-06-16,Small
C05735,USA,Finance,2024-07-19,Small
C05736,Canada,Tech,2023-11-16,Small
C05737,Germany,Education,2023-07-15,Large
C05738,Canada,Tech,2022-05-03,Medium
C05739,Germany,Tech,2022-02-04,Medium
C05740,Canada,Tech,2023-09-10,Small
C05741,USA,Tech,2024-09-14,Large
C05742,Germany,Retail,2024-04-19,Small
C05743,India,Healthcare,2023-02-20,Medium
C05744,Germany,Retail,2023-12-09,Medium
C05745,USA,Finance,2023-09-13,Large
C05746,Germany,Finance,2023-09-29,Small
C05747,Canada,Healthcare,2022-11-23,Large
C05748,Canada,Healthcare,2022-10-22,Small
C05749,USA,Healthcare,2023-03-08,Large
C05750,UK,Tech,2022-12-13,Medium
C05751,Canada,Retail,2022-02-06,Large
C05752,India,Finance,2023-12-01,Medium
C05753,USA,Retail,2023-05-27,Medium
C05754,Germany,Retail,2024-04-28,Small
C05755,Germany,Retail,2024-08-27,Large
C05756,India,Healthcare,2024-06-18,Large
C05757,Canada,Healthcare,2023-06-19,Large
C05758,USA,Finance,2024-06-28,Large
C05759,India,Finance,2024-02-12,Small
C05760,Canada,Finance,2023-12-07,Small
C05761,USA,Retail,2024-05-27,Small
C05762,Germany,Healthcare,2023-10-26,Medium
C05763,USA,Tech,2022-01-18,Medium
C05764,UK,Retail,2022-01-27,Medium
C05765,USA,Education,2023-06-20,Small
C05766,UK,Retail,2022-01-29,Medium
C05767,USA,Healthcare,2023-10-13,Large
C05768,UK,Education,2023-10-20,Medium
C05769,Germany,Retail,2023-09-27,Small
C05770,Canada,Healthcare,2023-10-02,Small
C05771,UK,Healthcare,2024-05-29,Small
C05772,UK,Tech,2022-04-27,Small
C05773,Germany,Retail,2022-05-12,Large
C05774,UK,Healthcare,2022-10-16,Medium
C05775,India,Finance,2023-12-19,Medium
C05776,Germany,Healthcare,2022-08-24,Small
C05777,India,Tech,2022-02-11,Medium
C05778,Germany,Healthcare,2022-06-09,Large
C05779,UK,Retail,2024-02-03,Small
C05780,India,Retail,2023-11-22,Medium
C05781,UK,Education,2022-05-05,Medium
C05782,Germany,Retail,2022-09-17,Medium
C05783,UK,Education,2022-10-03,Medium
C05784,India,Finance,2022-08-01,Small
C05785,India,Tech,2024-08-20,Small
C05786,UK,Finance,2023-04-18,Large
C05787,USA,Education,2024-04-15,Small
C05788,Germany,Healthcare,2023-12-03,Medium
C05789,Germany,Healthcare,2023-07-24,Medium
C05790,UK,Finance,2023-03-07,Medium
C05791,USA,Healthcare,2023-12-16,Large
C05792,India,Education,2022-03-21,Small
C05793,Canada,Tech,2024-08-12,Small
C05794,Canada,Retail,2022-08-16,Small
C05795,UK,Education,2024-06-20,Medium
C05796,USA,Education,2022-04-05,Medium
C05797,USA,Retail,2023-02-28,Medium
C05798,Germany,Retail,2024-08-30,Large
C05799,India,Tech,2024-07-07,Large
C05800,USA,Tech,2024-08-05,Medium
C05801,Canada,Tech,2023-05-31,Large
C05802,India,Healthcare,2022-06-14,Large
C05803,India,Education,2023-03-02,Large
C05804,UK,Retail,2024-09-23,Small
C05805,USA,Education,2024-03-22,Large
C05806,UK,Education,2024-09-19,Medium
C05807,USA,Tech,2024-06-11,Small
C05808,Germany,Tech,2022-02-11,Large
C05809,UK,Education,2024-03-07,Medium
C05810,UK,Tech,2024-01-11,Large
C05811,Canada,Healthcare,2023-02-07,Medium
C05812,UK,Retail,2024-01-25,Medium
C05813,USA,Education,2023-12-25,Large
C05814,Canada,Retail,2023-02-20,Large
C05815,UK,Healthcare,2022-10-27,Small
C05816,UK,Tech,2022-02-24,Large
C05817,Germany,Finance,2022-12-02,Medium
C05818,UK,Healthcare,2024-06-19,Small
C05819,India,Finance,2024-05-30,Medium
C05820,Canada,Retail,2023-03-06,Medium
C05821,India,Education,2024-08-29,Large
C05822,Canada,Tech,2023-11-16,Medium
C05823,Germany,Healthcare,2024-02-28,Large
C05824,UK,Tech,2022-11-30,Medium
C05825,UK,Finance,2024-01-11,Small
C05826,UK,Finance,2023-02-10,Large
C05827,Canada,Education,2022-01-30,Small
C05828,UK,Finance,2023-06-19,Large
C05829,India,Education,2023-06-01,Small
C05830,UK,Healthcare,2023-07-29,Large
C05831,Germany,Education,2022-08-09,Small
C05832,India,Finance,2024-04-06,Small
C05833,UK,Retail,2024-09-16,Large
C05834,UK,Education,2023-08-17,Large
C05835,USA,Tech,2023-05-09,Medium
C05836,Canada,Retail,2024-01-24,Medium
C05837,India,Education,2022-09-10,Large
C05838,USA,Tech,2023-07-18,Large
C05839,Germany,Retail,2022-11-17,Small
C05840,Canada,Education,2022-02-08,Small
C05841,India,Healthcare,2023-04-10,Medium
C05842,UK,Tech,2024-02-10,Medium
C05843,India,Healthcare,2024-07-26,Medium
C05844,UK,Finance,2024-04-18,Small
C05845,Canada,Education,2023-02-15,Small
C05846,UK,Education,2023-02-16,Small
C05847,Germany,Tech,2023-05-07,Medium
C05848,UK,Education,2023-03-14,Large
C05849,Germany,Finance,2023-04-24,Medium
C05850,Canada,Education,2024-02-22,Small
C05851,Canada,Retail,2024-08-06,Medium
C05852,India,Healthcare,2022-03-13,Medium
C05853,Germany,Finance,2023-08-05,Medium
C05854,Germany,Finance,2022-08-08,Medium
C05855,USA,Healthcare,2022-01-04,Small
C05856,USA,Healthcare,2024-05-11,Medium
C05857,USA,Finance,2024-07-01,Small
C05858,UK,Healthcare,2022-10-17,Medium
C05859,USA,Tech,2023-01-15,Small
C05860,Germany,Healthcare,2024-06-20,Large
C05861,UK,Retail,2024-03-14,Small
C05862,Canada,Retail,2022-12-21,Small
C05863,India,Tech,2024-01-13,Large
C05864,USA,Healthcare,2024-07-23,Large
C05865,Canada,Retail,2022-03-21,Large
C05866,Germany,Education,2022-03-07,Large
C05867,India,Healthcare,2022-05-16,Large
C05868,Canada,Tech,2023-02-03,Large
C05869,India,Healthcare,2023-12-04,Medium
C05870,USA,Finance,2022-12-13,Medium
C05871,Germany,Finance,2024-04-27,Large
C05872,India,Retail,2024-08-18,Small
C05873,Canada,Finance,2022-02-28,Small
C05874,USA,Tech,2024-02-17,Large
C05875,USA,Retail,2023-06-03,Medium
C05876,Canada,Tech,2024-05-29,Medium
C05877,Canada,Tech,2023-12-15,Small
C05878,India,Finance,2024-04-23,Large
C05879,UK,Finance,2024-09-03,Medium
C05880,USA,Tech,2022-08-25,Large
C05881,India,Finance,2024-02-19,Large
C05882,Canada,Finance,2022-03-20,Small
C05883,India,Finance,2023-07-12,Large
C05884,Canada,Healthcare,2024-01-25,Large
C05885,Germany,Tech,2024-03-10,Small
C05886,Canada,Education,2023-11-03,Medium
C05887,Canada,Tech,2022-04-25,Large
C05888,Canada,Retail,2024-09-12,Small
C05889,UK,Finance,2023-04-07,Medium
C05890,Canada,Finance,2023-09-18,Large
C05891,USA,Education,2022-05-06,Medium
C05892,USA,Retail,2023-08-25,Small
C05893,India,Healthcare,2023-07-27,Large
C05894,UK,Tech,2024-08-22,Small
C05895,India,Healthcare,2023-05-15,Small
C05896,USA,Retail,2024-04-08,Large
C05897,USA,Education,2022-04-12,Small
C05898,Germany,Retail,2023-09-18,Medium
C05899,Canada,Education,2022-06-23,Small
C05900,USA,Healthcare,2023-03-28,Large
C05901,India,Healthcare,2022-04-02,Large
C05902,India,Retail,2023-11-26,Medium
C05903,Canada,Retail,2023-01-20,Large
C05904,Canada,Finance,2022-07-24,Small
C05905,Germany,Education,2022-12-29,Small
C05906,UK,Finance,2023-12-08,Large
C05907,India,Tech,2024-03-27,Medium
C05908,Canada,Tech,2023-05-13,Medium
C05909,India,Retail,2023-06-21,Large
C05910,Canada,Healthcare,2022-08-22,Small
C05911,USA,Tech,2022-01-16,Large
C05912,India,Tech,2024-09-07,Large
C05913,USA,Finance,2022-05-21,Medium
C05914,India,Finance,2024-08-05,Small
C05915,UK,Tech,2023-09-12,Medium
C05916,Germany,Retail,2023-02-24,Medium
C05917,USA,Finance,2023-04-01,Small
C05918,Canada,Tech,2022-10-27,Small
C05919,UK,Healthcare,2022-12-05,Small
C05920,India,Finance,2022-10-30,Large
C05921,USA,Tech,2024-06-10,Small
C05922,India,Education,2023-08-15,Large
C05923,India,Finance,2022-03-17,Medium
C05924,India,Education,2024-02-27,Small
C05925,Germany,Finance,2024-07-02,Large
C05926,Germany,Finance,2024-08-07,Large
C05927,Canada,Education,2024-02-19,Large
C05928,USA,Retail,2023-09-16,Large
C05929,UK,Tech,2024-07-09,Medium
C05930,UK,Retail,2022-11-12,Small
C05931,UK,Retail,2023-05-15,Small
C05932,India,Tech,2022-03-16,Small
